"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Puzzles/MAT_RED.MAT_RED","49","0","23","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/ParkFillerBackground.ParkFillerBackground","49","0","14","1","0.000000","0","0"
"/Game/Sticky/MAT_Bark.MAT_Bark","49","0","23","1","0.000000","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","49","0","4","1","0.000000","0","0"
"/Game/Sticky/MAT_Sticky.MAT_Sticky","49","0","38","1","0.000000","0","0"
"/Game/Characters/Player/Animations/Arm_Material.Arm_Material","49","0","28","1","0.000000","0","0"
"/Game/LevelLayout/Mats/BulbWire.BulbWire","49","0","14","1","0.000000","0","0"
"/Game/LevelLayout/Mats/EmissivePlaceholder.EmissivePlaceholder","49","0","29","1","0.000000","0","0"
"/Game/LevelLayout/Mats/Glass_MASTER.Glass_MASTER","49","0","38","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","45","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","35","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","37","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","120","6","0.000000","0","10"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","52","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","50","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","117","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","139","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","145","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1064","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Game/Puzzles/Obelisk/Button/LETTER_A/MAT_AND_LETTER_A.MAT_AND_LETTER_A","49","0","23","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Bug.Bug","49","0","28","1","0.000000","0","0"
"/Game/Splat/MAT_Goo1.MAT_Goo1","49","0","83","1","0.000000","0","0"
"/Game/Splat/MAT_Hand_Trans.MAT_Hand_Trans","49","0","37","1","0.000000","0","0"
"/Game/Splat/MAT_Goo.MAT_Goo","49","0","67","1","0.000000","0","0"
"/Game/Splat/MAT_Goo_Trans.MAT_Goo_Trans","49","0","71","1","0.000000","0","0"
"/Game/Splat/MAT_Goo_NoSquish1.MAT_Goo_NoSquish1","49","0","44","1","0.000000","0","0"
"/Game/EnergizerDoors_Puzzle/Bullet.Bullet","49","0","60","1","0.000000","0","0"
"/Game/Noise_Radial_Mat.Noise_Radial_Mat","49","0","60","1","0.000000","0","0"
"/Game/Andrew/Materials/RedBall.RedBall","49","0","14","1","0.000000","0","0"
"/Game/Characters/Player/Mesh/SpaceArms_Mat.SpaceArms_Mat","49","0","28","1","0.000000","0","0"
"/Game/Puzzles/Battery_Chase/MAT_BUG_PH.MAT_BUG_PH","49","0","66","1","0.000000","0","0"
"/Game/Puzzles/Battery_Chase/MAT_ROBOTHAND_PH1.MAT_ROBOTHAND_PH1","49","0","51","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/Slim_Eyes.Slim_Eyes","49","0","28","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/SlimTextures/MAT_Robot_Bod.MAT_Robot_Bod","49","0","38","1","0.000000","0","0"
"/Game/Splat/MAT_Goo_NoSquish.MAT_Goo_NoSquish","49","0","44","1","0.000000","0","0"
"/Game/Characters/Player/Mesh/Raygun_Mat.Raygun_Mat","49","0","28","1","0.000000","0","0"
"/Game/EnergizerDoors_Puzzle/MAT_Energizer1.MAT_Energizer1","49","0","127","1","0.000000","0","0"
"/Game/EnergizerDoors_Puzzle/MAT_Energizer.MAT_Energizer","49","0","60","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Drone.Drone","49","0","23","1","0.000000","0","0"
"/Engine/VREditor/WorldMovementGrid/GridMaterial.GridMaterial","49","0","5","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/Puzzles/Obelisk/Obelisk_Mat.Obelisk_Mat","49","0","23","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Chair.Chair","49","0","38","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/AlienTube.AlienTube","49","0","52","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Flask.Flask","49","0","38","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Erlenmeyer.Erlenmeyer","49","0","38","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/TestTubes.TestTubes","49","0","38","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Bench.Bench","49","0","38","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Trashcan.Trashcan","49","0","38","1","0.000000","0","0"
"/Substance/Templates/parent_materials/Substance_Standard_Template.Substance_Standard_Template","49","0","23","1","0.000000","0","0"
"/Game/Characters/Red/Red_Metal_Mat.Red_Metal_Mat","49","0","28","1","0.000000","0","0"
"/Game/Characters/Red/Red_Mouth_Texture.Red_Mouth_Texture","49","0","28","1","0.000000","0","0"
"/Game/Splat/Splat_1.Splat_1","49","0","23","1","0.000000","0","0"
"/Game/Splat/Splat_2.Splat_2","49","0","23","1","0.000000","0","0"
"/Game/Splat/Splat_3.Splat_3","49","0","23","1","0.000000","0","0"
"/Game/Splat/Splat_4.Splat_4","49","0","23","1","0.000000","0","0"
"/Game/Characters/Red/Red_Blue_Mat.Red_Blue_Mat","49","0","28","1","0.000000","0","0"
"/Game/Characters/Red/Red_Body_Mat.Red_Body_Mat","49","0","28","1","0.000000","0","0"
"/Game/Characters/Red/Red_Sclera_Mat.Red_Sclera_Mat","49","0","28","1","0.000000","0","0"
"/Game/Characters/Red/Red_White_Mat.Red_White_Mat","49","0","28","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/Slim_Bod.Slim_Bod","49","0","28","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/Slim_Bot.Slim_Bot","49","0","28","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Platform.Platform","49","0","23","1","0.000000","0","0"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Streetlight.Streetlight","49","0","23","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","16","1","0.000000","0","0"
"/Game/UI/Muzzle_FLash.Muzzle_FLash","49","0","60","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","38","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","76","2","0.000000","0","0"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","49","0","10","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","248","8","0.000000","0","0"
